User_ID,Account_Balance,Previous_Fraudulent_Activity
USER_7692,16638.91,0
USER_7693,78193.09,1
USER_7694,75980.87,0
USER_7695,77874.47,1
USER_7696,8727.29,0
USER_7697,72371.99,0
USER_7698,59924.84,0
USER_7699,48705.47,0
USER_7700,80295.05,0
USER_7701,87670.38,1
USER_7702,14574.81,0
USER_7703,4803.04,1
USER_7704,81869.12,1
USER_7705,5583.53,0
USER_7706,54498.6,1
USER_7707,20012.0,0
USER_7708,71913.74,1
USER_7709,61383.97,0
USER_7710,80011.42,0
USER_7711,32062.31,0
USER_7712,15787.2,0
USER_7713,24671.74,1
USER_7714,95420.85,0
USER_7715,47009.49,0
USER_7716,24977.8,1
USER_7717,45403.55,0
USER_7718,37953.04,0
USER_7719,14385.35,1
USER_7720,66082.15,0
USER_7721,48711.58,0
USER_7722,27583.13,1
USER_7723,1100.76,0
USER_7724,45576.68,0
USER_7725,47884.38,1
USER_7726,15961.39,0
USER_7727,18177.07,0
USER_7728,72491.54,1
USER_7729,70370.06,0
USER_7730,16563.21,0
USER_7731,51363.66,1
USER_7732,36007.6,1
USER_7733,41047.83,1
USER_7734,84878.0,1
USER_7735,83586.49,1
USER_7736,63951.31,0
USER_7737,80355.67,0
USER_7738,94280.38,0
USER_7739,3668.26,0
USER_7740,14146.11,0
USER_7741,7429.41,0
USER_7742,27776.67,1
USER_7743,93299.03,0
USER_7744,87642.46,1
USER_7745,78883.74,1
USER_7746,47091.8,1
USER_7747,96320.06,1
USER_7748,83503.36,1
USER_7749,47332.21,1
USER_7750,86558.75,1
USER_7751,72701.23,0
USER_7752,26219.27,1
USER_7753,88039.65,0
USER_7754,46239.36,0
USER_7755,84075.94,0
USER_7756,22790.04,0
USER_7757,75024.79,0
USER_7758,17575.31,0
USER_7759,2942.75,0
USER_7760,3793.73,0
USER_7761,92848.47,0
USER_7762,35525.98,0
USER_7763,28908.21,1
USER_7764,12113.86,0
USER_7765,42675.46,0
USER_7766,12663.77,1
USER_7767,31173.1,0
USER_7768,10998.72,1
USER_7769,12099.84,0
USER_7770,96413.68,0
USER_7771,9859.1,0
USER_7772,22854.41,1
USER_7773,55927.01,1
USER_7774,57770.62,0
USER_7775,88655.13,0
USER_7776,70788.04,0
USER_7777,91225.28,0
USER_7778,83499.14,1
USER_7779,26048.09,0
USER_7780,44173.49,0
USER_7781,24976.53,1
USER_7782,78245.68,0
USER_7783,29764.34,1
USER_7784,81507.49,0
USER_7785,43053.95,0
USER_7786,7536.68,1
USER_7787,33922.26,1
USER_7788,28840.54,0
USER_7789,19577.95,0
USER_7790,29677.25,0
USER_7791,91106.0,0
USER_7792,29084.01,0
USER_7793,35330.35,0
USER_7794,81786.9,0
USER_7795,19982.3,0
USER_7796,79987.82,0
USER_7797,91352.32,1
USER_7798,1320.81,1
USER_7799,71419.3,1
USER_7800,66228.52,0
USER_7801,39099.29,0
USER_7802,72355.59,0
USER_7803,7772.42,0
USER_7804,6593.63,0
USER_7805,93806.12,1
USER_7806,10910.33,0
USER_7807,89011.13,0
USER_7808,45439.04,1
USER_7809,80066.5,1
USER_7810,95408.43,0
USER_7811,722.61,1
USER_7812,13060.6,0
USER_7813,87049.89,1
USER_7814,81562.93,0
USER_7815,52802.92,0
USER_7816,94082.03,0
USER_7817,80072.33,1
USER_7818,12700.9,0
USER_7819,74842.84,0
USER_7820,69733.49,1
USER_7821,79298.63,1
USER_7822,35639.14,1
USER_7823,30958.92,0
USER_7824,63501.06,1
USER_7825,26389.31,0
USER_7826,79788.17,0
USER_7827,97779.98,1
USER_7828,4208.59,1
USER_7829,19856.01,0
USER_7830,24404.54,1
USER_7831,80127.82,1
USER_7832,23681.52,0
USER_7833,6794.9,1
USER_7834,54886.41,1
USER_7835,10033.24,0
USER_7836,15980.66,0
USER_7837,27985.53,1
USER_7838,64917.32,0
USER_7839,20793.4,1
USER_7840,56461.6,0
USER_7841,96311.64,0
USER_7842,69399.35,1
USER_7843,28039.14,1
USER_7844,22049.6,0
USER_7845,57053.48,1
USER_7846,15717.12,0
USER_7847,42456.44,1
USER_7848,33621.1,0
USER_7849,89351.75,0
USER_7850,59340.87,1
USER_7851,3652.94,1
USER_7852,91684.7,1
USER_7853,38037.1,0
USER_7854,96583.94,1
USER_7855,54147.19,1
USER_7856,53458.2,1
USER_7857,93508.41,1
USER_7858,11909.05,0
USER_7859,65840.71,0
USER_7860,8151.86,1
USER_7861,28834.82,1
USER_7862,74326.76,0
USER_7863,97678.53,1
USER_7864,43456.6,0
USER_7865,29563.0,1
USER_7866,5133.56,0
USER_7867,47017.25,0
USER_7868,65505.71,1
USER_7869,88939.74,0
USER_7870,80394.83,0
USER_7871,75066.31,0
USER_7872,79315.78,1
USER_7873,28592.59,1
USER_7874,23638.77,1
USER_7875,62403.92,0
USER_7876,70764.45,0
USER_7877,70273.58,0
USER_7878,88864.59,1
USER_7879,18010.29,1
USER_7880,41828.85,0
USER_7881,5769.79,1
USER_7882,81240.41,0
USER_7883,77362.7,1
USER_7884,28677.54,0
USER_7885,56157.79,1
USER_7886,29762.16,0
USER_7887,37925.04,0
USER_7888,66716.16,1
USER_7889,62905.03,0
USER_7890,16008.2,1
USER_7891,96586.16,1
USER_7892,62354.95,1
USER_7893,38942.62,1
USER_7894,93848.24,0
USER_7895,81127.05,0
USER_7896,23575.98,0
USER_7897,46221.28,0
USER_7898,37305.37,0
USER_7899,33148.58,0
USER_7900,35975.07,1
USER_7901,98484.65,1
USER_7902,92196.1,1
USER_7903,27508.9,0
USER_7905,92569.23,1
USER_7906,26632.71,1
USER_7907,8363.65,0
USER_7908,91723.71,0
USER_7909,76386.98,0
USER_7910,55172.9,0
USER_7911,22047.03,1
USER_7912,36543.66,0
USER_7913,74783.35,0
USER_7914,82835.55,0
USER_7915,28793.95,0
USER_7916,81832.26,0
USER_7917,53790.47,0
USER_7918,83198.62,0
USER_7919,45134.2,1
USER_7920,76908.32,1
USER_7921,96169.89,0
USER_7922,50753.87,0
USER_7923,55622.18,0
USER_7924,43419.31,1
USER_7925,9756.91,0
USER_7926,81498.2,0
USER_7927,79621.67,0
USER_7928,42682.48,0
USER_7929,50441.06,1
USER_7930,32156.78,0
USER_7931,18117.03,0
USER_7932,97298.35,0
USER_7933,61559.15,0
USER_7934,61881.29,1
USER_7935,82457.64,0
USER_7936,7057.36,0
USER_7937,43770.02,1
USER_7938,24075.12,0
USER_7939,69683.7,0
USER_7940,50069.91,1
USER_7941,91138.02,1
USER_7942,81578.42,0
USER_7943,98390.19,1
USER_7944,3948.9,1
USER_7945,71284.75,0
USER_7946,79366.63,0
USER_7947,46977.42,0
USER_7948,63617.94,0
USER_7949,37362.76,0
USER_7950,15794.95,0
USER_7951,92888.18,0
USER_7952,72804.8,0
USER_7953,40023.57,0
USER_7954,31282.71,0
USER_7955,38605.2,0
USER_7956,1321.45,0
USER_7957,69039.75,1
USER_7958,78090.77,0
USER_7959,29267.28,1
USER_7960,63939.1,0
USER_7961,30624.74,1
USER_7962,49975.33,0
USER_7963,95491.99,1
USER_7964,60188.2,0
USER_7965,5971.38,1
USER_7966,86739.15,0
USER_7967,59556.75,1
USER_7968,46563.27,0
USER_7969,32702.51,1
USER_7970,6716.83,1
USER_7971,93709.51,0
USER_7972,52496.05,1
USER_7973,59349.18,0
USER_7974,91101.1,1
USER_7975,92143.01,0
USER_7976,32706.65,0
USER_7977,27456.83,0
USER_7978,31896.86,1
USER_7979,26928.51,1
USER_7980,26186.37,1
USER_7981,35613.49,1
USER_7982,36622.14,0
USER_7983,52411.13,1
USER_7984,6724.17,1
USER_7985,34744.3,1
USER_7986,10311.83,0
USER_7987,49464.98,1
USER_7988,9846.8,1
USER_7989,38761.32,0
USER_7990,62710.76,0
USER_7991,35942.29,0
USER_7992,33768.59,0
USER_7993,90670.95,0
USER_7994,58835.98,0
USER_7995,57368.01,1
USER_7996,24821.78,1
USER_7997,46080.13,1
USER_7998,25540.97,1
USER_7999,81614.29,0
USER_8000,53171.57,1
USER_8001,20560.28,1
USER_8002,4884.47,1
USER_8003,5671.95,1
USER_8004,87822.78,0
USER_8005,2573.98,0
USER_8006,47267.09,0
USER_8007,74126.31,1
USER_8008,54229.67,1
USER_8009,84613.68,1
USER_8010,60848.82,0
USER_8011,17944.37,0
USER_8012,73983.45,0
USER_8013,66816.56,0
USER_8014,6071.56,0
USER_8015,46773.7,0
USER_8016,47218.93,0
USER_8017,11121.24,0
USER_8018,68901.5,0
USER_8019,23467.63,0
USER_8020,77436.68,1
USER_8021,50029.78,0
USER_8022,38452.65,1
USER_8023,93440.34,1
USER_8024,3464.39,0
USER_8025,35581.35,0
USER_8026,43160.19,0
USER_8027,13764.94,0
USER_8028,96544.02,1
USER_8029,44403.01,0
USER_8030,49955.86,0
USER_8031,56959.1,1
USER_8032,36131.99,1
USER_8033,71183.38,1
USER_8034,32251.55,0
USER_8035,92594.97,1
USER_8036,39491.28,0
USER_8037,86845.74,1
USER_8038,62749.22,1
USER_8039,77782.84,1
USER_8040,48716.4,0
USER_8041,97647.16,0
USER_8042,65546.03,1
USER_8043,5580.84,0
USER_8044,59178.45,1
USER_8045,38021.14,0
USER_8046,76808.14,0
USER_8047,32807.03,0
USER_8048,23736.21,0
USER_8049,99497.18,0
USER_8050,44280.77,0
USER_8051,45244.82,1
USER_8052,69406.7,1
USER_8053,70349.63,0
USER_8054,21327.42,1
USER_8055,11592.18,0
USER_8056,77928.52,1
USER_8057,38877.09,1
USER_8058,61862.72,1
USER_8059,93058.14,0
USER_8060,45022.01,1
USER_8061,33698.08,0
USER_8062,29133.58,0
USER_8063,8681.51,0
USER_8064,58667.91,1
USER_8065,19307.99,0
USER_8066,91446.97,0
USER_8067,71884.05,1
USER_8068,95570.56,0
USER_8069,82641.48,0
USER_8070,86886.33,0
USER_8071,74925.85,0
USER_8072,78486.71,0
USER_8073,38636.48,0
USER_8074,13073.55,0
USER_8075,80904.38,0
USER_8076,69388.64,1
USER_8077,57476.28,0
USER_8078,98871.16,0
USER_8079,35893.41,1
USER_8080,66024.89,1
USER_8081,29673.64,1
USER_8082,57512.1,1
USER_8083,64772.2,1
USER_8084,88187.17,0
USER_8085,79393.79,0
USER_8086,73602.84,1
USER_8087,76046.95,1
USER_8088,39256.82,1
USER_8089,71523.6,1
USER_8090,77528.89,0
USER_8091,78648.22,1
USER_8092,92045.27,0
USER_8093,5254.0,1
USER_8094,88607.9,1
USER_8095,83501.83,0
USER_8096,42783.08,1
USER_8097,89829.22,0
USER_8098,63455.99,1
USER_8099,52364.22,0
USER_8100,22089.53,0
USER_8101,92365.61,1
USER_8102,47193.92,1
USER_8103,10856.3,1
USER_8104,89792.64,0
USER_8105,98170.76,0
USER_8106,14456.33,1
USER_8107,82040.17,0
USER_8108,2128.58,1
USER_8109,76611.23,0
USER_8110,98984.86,0
USER_8111,36520.49,0
USER_8112,51911.06,0
USER_8113,5671.36,0
USER_8114,30281.82,0
USER_8115,35856.5,0
USER_8116,37151.08,1
USER_8117,24893.85,1
USER_8118,32528.53,1
USER_8119,65401.18,0
USER_8120,81806.09,0
USER_8121,97301.97,1
USER_8122,10374.67,0
USER_8123,95791.56,1
USER_8124,47549.06,1
USER_8125,95041.85,1
USER_8126,12204.74,0
USER_8127,51910.9,1
USER_8128,3932.0,0
USER_8129,42642.85,1
USER_8130,23304.75,1
USER_8131,52276.39,0
USER_8132,94283.58,0
USER_8133,33158.83,0
USER_8134,15793.32,1
USER_8135,5531.69,1
USER_8136,64247.43,1
USER_8137,93671.88,0
USER_8138,13235.26,0
USER_8139,37216.61,1
USER_8140,28747.11,1
USER_8141,43147.96,1
USER_8142,82735.53,1
USER_8143,93519.32,1
USER_8144,80018.8,1
USER_8145,6223.11,1
USER_8146,40289.63,1
USER_8147,98525.14,1
USER_8148,39563.73,0
USER_8149,84548.99,1
USER_8150,3963.21,1
USER_8151,87887.66,1
USER_8152,31711.12,0
USER_8153,25964.32,0
USER_8154,27288.14,0
USER_8155,91852.43,1
USER_8156,49909.75,1
USER_8157,78771.96,1
USER_8158,69243.27,0
USER_8159,46660.53,0
USER_8160,24954.98,0
USER_8161,79999.68,1
USER_8162,70552.15,1
USER_8163,49276.16,0
USER_8164,44538.61,1
USER_8165,81601.84,0
USER_8166,11535.64,1
USER_8167,12217.1,1
USER_8168,96965.73,0
USER_8169,24926.51,0
USER_8170,19914.49,0
USER_8171,61520.44,0
USER_8172,53300.61,0
USER_8173,5806.07,1
USER_8174,13478.53,0
USER_8175,37617.43,1
USER_8176,6025.94,1
USER_8177,8719.92,0
USER_8178,92764.05,0
USER_8179,51721.3,0
USER_8180,35741.64,1
USER_8181,40787.19,1
USER_8182,21164.09,0
USER_8183,39665.3,0
USER_8184,86787.84,0
USER_8185,28697.72,0
USER_8186,16893.77,0
USER_8187,72242.63,0
USER_8188,92277.87,1
USER_8189,52927.04,0
USER_8190,32139.8,1
USER_8191,16697.36,0
USER_8192,51506.22,1
USER_8193,87824.02,0
USER_8194,82439.03,0
USER_8195,1646.1,0
USER_8196,3510.75,0
USER_8197,10137.08,1
USER_8198,71021.69,1
USER_8199,37261.44,0
USER_8200,5884.62,1
USER_8201,51980.8,0
USER_8202,36340.02,0
USER_8203,93686.03,1
USER_8204,17800.09,0
USER_8205,64291.77,0
USER_8206,75662.15,0
USER_8207,37681.35,1
USER_8208,5830.63,1
USER_8209,21775.02,0
USER_8210,54146.94,0
USER_8211,69450.95,1
USER_8212,64811.45,0
USER_8213,75069.27,0
USER_8214,9887.72,1
USER_8215,69056.35,0
USER_8216,5878.79,1
USER_8217,35083.9,0
USER_8218,38248.22,1
USER_8219,21365.22,1
USER_8220,75602.24,0
USER_8221,18296.37,1
USER_8222,39457.02,1
USER_8223,9453.29,0
USER_8224,80806.3,1
USER_8225,25984.04,0
USER_8226,30055.64,0
USER_8227,35339.96,0
USER_8228,52914.11,0
USER_8229,37865.02,0
USER_8230,55235.16,1
USER_8231,39978.2,1
USER_8232,45797.09,1
USER_8233,78784.62,0
USER_8234,64939.36,1
USER_8235,15338.91,1
USER_8236,80263.99,1
USER_8237,95802.53,1
USER_8238,38344.98,0
USER_8239,70797.02,0
USER_8240,30102.05,0
USER_8241,19826.92,0
USER_8242,47350.57,1
USER_8243,44829.9,1
USER_8244,45551.87,1
USER_8245,43446.73,0
USER_8246,28466.54,0
USER_8247,72406.5,0
USER_8248,10928.24,0
USER_8249,23395.97,1
USER_8250,34760.16,1
USER_8251,13141.27,0
USER_8252,90413.69,1
USER_8253,55725.94,0
USER_8254,67795.0,0
USER_8255,94156.64,1
USER_8256,52919.28,1
USER_8257,58582.79,1
USER_8258,84877.26,0
USER_8259,87916.89,1
USER_8260,58572.66,0
USER_8261,96860.15,1
USER_8262,68205.96,0
USER_8263,92214.86,1
USER_8264,3252.41,0
USER_8265,10823.87,0
USER_8266,86922.36,0
USER_8267,28913.17,0
USER_8268,46433.35,1
USER_8269,74063.4,1
USER_8270,83150.34,0
USER_8271,10626.77,1
USER_8272,14533.52,0
USER_8273,11562.6,1
USER_8274,74814.2,0
USER_8275,62880.22,0
USER_8276,503.94,1
USER_8277,6112.14,0
USER_8278,13128.9,1
USER_8279,97558.55,0
USER_8280,72804.91,1
USER_8281,4295.45,1
USER_8282,3228.41,0
USER_8283,55669.91,0
USER_8284,49679.43,0
USER_8285,4384.43,0
USER_8286,85405.37,0
USER_8287,87349.03,0
USER_8288,16430.02,0
USER_8289,14387.12,0
USER_8290,78785.33,0
USER_8291,87229.62,0
USER_8292,53327.21,0
USER_8293,61340.69,0
USER_8294,69349.62,0
USER_8295,35403.1,0
USER_8296,61348.49,0
USER_8297,70319.52,0
USER_8298,10190.67,0
USER_8299,57701.22,1
USER_8300,82894.01,0
USER_8301,45526.17,1
USER_8302,64582.61,0
USER_8303,62178.95,0
USER_8304,77968.04,1
USER_8305,85863.87,0
USER_8306,67175.95,1
USER_8307,56001.01,0
USER_8308,32333.08,0
USER_8309,26123.42,0
USER_8310,99661.66,0
USER_8311,60756.29,1
USER_8312,28383.2,0
USER_8313,28095.1,0
USER_8314,92785.76,1
USER_8315,58668.05,0
USER_8316,57200.43,1
USER_8317,76949.47,0
USER_8318,35610.44,1
USER_8319,82064.48,0
USER_8320,34467.61,0
USER_8321,44719.43,0
USER_8322,87305.2,0
USER_8323,27902.9,1
USER_8324,79815.64,0
USER_8325,40844.92,1
USER_8326,34542.31,0
USER_8327,91403.65,0
USER_8328,49818.28,0
USER_8329,11542.26,0
USER_8330,52791.2,0
USER_8331,41671.15,0
USER_8332,5565.03,1
USER_8333,93087.31,0
USER_8334,10094.62,0
USER_8335,2448.45,0
USER_8336,87556.93,0
USER_8337,37902.63,0
USER_8338,82035.77,0
USER_8339,67974.25,1
USER_8340,2229.29,0
USER_8341,30937.61,0
USER_8342,20002.04,0
USER_8343,21212.93,0
USER_8344,28921.0,1
USER_8345,15569.74,0
USER_8346,30539.15,0
USER_8347,63307.95,1
USER_8348,71168.78,0
USER_8349,77310.68,0
USER_8350,33331.52,0
USER_8351,24601.0,1
USER_8352,97837.36,0
USER_8353,78885.26,1
USER_8354,13584.32,0
USER_8355,46776.45,1
USER_8356,6957.28,1
USER_8357,52026.91,1
USER_8358,97205.12,1
USER_8359,84942.31,0
USER_8360,9054.23,0
USER_8361,92230.81,1
USER_8362,58050.66,0
USER_8363,80825.39,0
USER_8364,54414.96,1
USER_8365,6388.41,1
USER_8366,91849.0,1
USER_8367,69126.88,1
USER_8368,36743.17,0
USER_8369,1985.11,1
USER_8370,61044.25,0
USER_8371,5494.4,1
USER_8372,96568.01,0
USER_8373,41658.12,0
USER_8374,83546.71,0
USER_8375,35520.27,0
USER_8376,7735.2,0
USER_8377,35690.66,1
USER_8378,58719.13,0
USER_8379,66021.72,0
USER_8380,88813.1,0
USER_8381,70454.59,1
USER_8382,500.48,0
USER_8383,8825.34,0
USER_8384,23167.51,0
USER_8385,68026.07,1
USER_8386,84201.28,1
USER_8387,86085.33,0
USER_8388,34474.46,0
USER_8389,78755.56,1
USER_8390,81105.28,0
USER_8391,43925.4,1
USER_8392,39977.47,1
USER_8393,69858.47,0
USER_8394,73200.72,0
USER_8395,51220.11,1
USER_8396,36840.23,1
USER_8397,67843.45,0
USER_8398,5440.55,1
USER_8399,66773.78,1
USER_8400,20180.23,1
USER_8401,45529.89,0
USER_8402,26342.15,0
USER_8403,78371.23,0
USER_8404,87244.42,0
USER_8405,49778.86,1
USER_8406,47091.01,0
USER_8407,1507.41,1
USER_8408,95952.03,1
USER_8409,27384.97,1
USER_8410,3185.92,0
USER_8411,47425.93,0
USER_8412,97357.85,0
USER_8413,74408.76,1
USER_8414,1133.21,0
USER_8415,78382.16,1
USER_8416,55255.15,0
USER_8417,57504.06,0
USER_8418,86949.36,0
USER_8419,20449.92,0
USER_8420,73897.12,0
USER_8421,84305.25,0
USER_8422,1573.33,0
USER_8423,90448.36,1
USER_8424,98350.89,1
USER_8425,12753.41,0
USER_8426,47400.3,1
USER_8427,63130.69,0
USER_8428,7046.93,0
USER_8429,21661.25,0
USER_8430,79172.09,1
USER_8431,29095.71,0
USER_8432,11251.05,1
USER_8433,87225.16,0
USER_8434,46795.43,0
USER_8435,87470.35,0
USER_8436,48652.16,1
USER_8437,9784.87,0
USER_8438,65011.55,0
USER_8439,2114.22,0
USER_8440,28471.69,0
USER_8441,69119.67,0
USER_8442,22386.44,1
USER_8443,80862.4,0
USER_8444,9436.26,0
USER_8445,47947.44,1
USER_8446,12925.18,1
USER_8447,89168.94,0
USER_8448,96508.26,0
USER_8449,76576.48,1
USER_8450,48422.05,1
USER_8451,90297.73,1
USER_8452,29842.02,1
USER_8453,44736.68,0
USER_8454,99767.12,1
USER_8455,25799.25,0
USER_8456,37608.67,0
USER_8457,25796.55,1
USER_8458,47951.6,0
USER_8459,22391.83,1
USER_8460,51581.02,0
USER_8461,13572.17,0
USER_8462,27561.68,0
USER_8463,18039.4,1
USER_8464,74047.73,0
USER_8465,64692.55,0
USER_8466,30904.69,0
USER_8467,46817.85,0
USER_8468,50461.27,1
USER_8469,66419.25,0
USER_8470,2192.15,0
USER_8471,40361.51,0
USER_8472,22604.18,0
USER_8473,6923.25,1
USER_8474,75767.01,0
USER_8475,65339.21,1
USER_8476,81994.87,1
USER_8477,35788.84,1
USER_8478,89756.55,0
USER_8479,59169.5,0
USER_8480,49191.59,0
USER_8481,67044.7,0
USER_8482,35193.51,0
USER_8483,80224.58,0
USER_8484,58217.91,0
USER_8485,48435.39,0
USER_8486,35086.64,0
USER_8487,42937.61,1
USER_8488,86328.18,0
USER_8489,69540.95,0
USER_8490,27749.12,1
USER_8491,73376.8,0
USER_8492,56276.73,0
USER_8493,42893.99,1
USER_8494,69287.74,0
USER_8495,29482.36,1
USER_8496,79055.54,1
USER_8497,39664.89,1
USER_8498,95749.92,1
USER_8500,90380.07,0
USER_8501,87469.19,0
USER_8502,32079.95,0
USER_8503,56644.8,0
USER_8504,56531.14,1
USER_8505,86669.96,1
USER_8506,79238.87,1
USER_8507,28121.25,1
USER_8508,42790.98,0
USER_8509,70585.38,1
USER_8510,66866.81,1
USER_8511,13207.09,0
USER_8512,83147.11,1
USER_8513,30859.05,1
USER_8514,71217.93,1
USER_8516,94552.92,0
USER_8517,55685.15,1
USER_8518,5907.29,1
USER_8519,39300.08,0
USER_8520,66685.68,0
USER_8521,78269.06,1
USER_8522,47777.78,0
USER_8523,41996.85,1
USER_8524,8041.5,0
USER_8525,71306.98,0
USER_8526,2078.09,0
USER_8527,93346.98,0
USER_8528,51683.49,0
USER_8529,89810.6,1
USER_8530,30239.81,0
USER_8531,33612.14,1
USER_8532,8396.54,1
USER_8533,91853.35,0
USER_8534,81324.41,0
USER_8535,48154.68,1
USER_8536,81413.23,0
USER_8537,84230.4,1
USER_8538,83498.95,0
USER_8539,49450.57,1
USER_8540,70111.22,0
USER_8541,82701.68,0
USER_8542,63639.03,1
USER_8543,74769.51,0
USER_8544,76593.98,1
USER_8545,41118.84,0
USER_8546,56009.93,1
USER_8547,81644.13,0
USER_8548,73771.9,1
USER_8549,2718.78,1
USER_8550,15686.82,0
USER_8551,42885.64,1
USER_8552,17672.64,1
USER_8553,9357.26,0
USER_8554,53273.87,0
USER_8555,71335.39,0
USER_8556,44538.49,1
USER_8557,16439.38,1
USER_8558,12861.24,0
USER_8559,34696.72,1
USER_8560,17275.03,1
USER_8561,46001.68,0
USER_8562,97864.6,1
USER_8563,2151.89,0
USER_8564,18183.59,0
USER_8565,18571.52,0
USER_8566,17715.66,0
USER_8567,90036.45,0
USER_8568,4369.76,0
USER_8569,50618.48,0
USER_8570,51154.31,0
USER_8571,40709.92,0
USER_8572,77838.2,1
USER_8573,94371.85,1
USER_8574,83834.29,0
USER_8575,88406.5,0
USER_8576,97384.69,0
USER_8577,14820.67,0
USER_8578,71872.5,0
USER_8579,40514.76,1
USER_8580,44551.36,0
USER_8581,39799.38,1
USER_8582,83873.88,1
USER_8583,7868.22,0
USER_8584,95666.47,1
USER_8585,36822.31,1
USER_8586,19942.36,1
USER_8587,78480.65,1
USER_8588,27852.91,0
USER_8589,55801.3,0
USER_8590,19522.44,0
USER_8591,6165.13,0
USER_8592,32674.04,0
USER_8593,73893.83,0
USER_8594,86224.21,1
USER_8595,21177.12,0
USER_8596,79975.83,0
USER_8597,56899.94,0
USER_8598,16348.63,1
USER_8599,66389.92,1
USER_8600,76725.59,1
USER_8601,4140.47,1
USER_8602,10742.01,1
USER_8603,55903.95,0
USER_8604,31924.63,1
USER_8605,57027.27,1
USER_8606,65123.69,1
USER_8607,87342.86,1
USER_8608,9042.64,1
USER_8609,87644.93,1
USER_8610,51163.51,0
USER_8611,56640.5,0
USER_8612,56369.12,1
USER_8613,58427.85,0
USER_8614,29103.8,1
USER_8615,81426.1,0
USER_8616,33584.37,0
USER_8617,63947.99,1
USER_8618,1180.5,0
USER_8619,73976.53,0
USER_8620,42942.41,1
USER_8621,14261.08,0
USER_8622,29111.44,0
USER_8623,19395.8,1
USER_8624,18844.79,1
USER_8625,76859.68,0
USER_8626,74980.67,0
USER_8627,20736.78,1
USER_8628,13655.45,0
USER_8629,84284.77,0
USER_8630,13139.13,1
USER_8631,25798.94,0
USER_8632,42454.43,0
USER_8633,67633.65,0
USER_8634,50542.87,0
USER_8635,71648.69,1
USER_8636,18362.6,1
USER_8637,69010.83,1
USER_8638,86227.06,0
USER_8639,9409.31,0
USER_8640,76777.09,0
USER_8641,31087.43,1
USER_8642,33186.58,1
USER_8643,92639.93,1
USER_8644,1933.21,0
USER_8645,29362.64,0
USER_8646,41659.9,0
USER_8647,7239.79,0
USER_8648,8184.52,1
USER_8649,64020.38,0
USER_8650,15476.47,0
USER_8651,35335.99,0
USER_8652,70338.93,0
USER_8653,42612.33,1
USER_8654,73858.06,0
USER_8655,23326.09,1
USER_8656,70679.34,1
USER_8657,72948.65,1
USER_8658,27327.28,1
USER_8659,58823.2,1
USER_8660,45587.9,0
USER_8661,34558.41,1
USER_8662,63399.92,0
USER_8663,96401.52,0
USER_8664,93922.67,0
USER_8665,76691.38,0
USER_8666,93615.88,0
USER_8667,82320.97,0
USER_8668,68910.97,1
USER_8669,47682.31,1
USER_8670,65039.93,0
USER_8671,28274.92,1
USER_8672,2921.11,1
USER_8673,92433.74,0
USER_8674,85478.86,0
USER_8675,20515.35,0
USER_8676,69986.61,0
USER_8677,77131.48,0
USER_8678,18825.25,0
USER_8679,96396.19,0
USER_8680,20474.63,0
USER_8681,47657.06,1
USER_8682,97695.94,0
USER_8683,16335.55,1
USER_8684,99784.75,0
USER_8685,18495.97,0
USER_8686,37450.26,1
USER_8687,68600.01,1
USER_8688,7629.98,0
USER_8689,77014.99,1
USER_8690,12880.37,0
USER_8691,644.45,0
USER_8692,83699.27,0
USER_8693,57242.48,0
USER_8694,40178.54,0
USER_8695,25801.67,1
USER_8696,96512.78,0
USER_8697,1509.67,1
USER_8698,58829.84,1
USER_8699,28630.27,1
USER_8700,23057.97,0
USER_8701,55277.01,0
USER_8702,61002.07,0
USER_8703,65889.67,1
USER_8704,70425.05,1
USER_8705,31942.91,0
USER_8706,47939.53,0
USER_8707,88330.51,0
USER_8708,70668.04,0
USER_8709,3720.67,1
USER_8710,55025.3,1
USER_8711,76861.24,0
USER_8712,96470.87,0
USER_8713,34746.4,0
USER_8714,9588.55,1
USER_8715,47952.57,1
USER_8716,53815.76,1
USER_8717,43561.22,0
USER_8718,45438.55,0
USER_8719,30205.7,1
USER_8720,42441.77,1
USER_8721,52198.2,0
USER_8722,44034.31,0
USER_8723,85610.93,1
USER_8724,1720.27,1
USER_8725,9166.36,0
USER_8726,69421.15,0
USER_8727,47515.68,0
USER_8728,24638.06,0
USER_8729,83055.19,0
USER_8730,16473.25,1
USER_8731,95105.63,0
USER_8732,89531.52,0
USER_8733,27693.13,1
USER_8734,5058.2,0
USER_8735,32939.81,0
USER_8736,18719.03,0
USER_8737,96775.12,1
USER_8738,90800.53,0
USER_8739,75942.25,1
USER_8740,77224.72,1
USER_8741,39863.34,1
USER_8742,76346.15,1
USER_8743,15032.53,0
USER_8744,91974.44,1
USER_8745,80414.19,0
USER_8746,18756.72,0
USER_8747,50022.96,0
USER_8748,69490.92,1
USER_8749,38891.08,1
USER_8750,98587.54,0
USER_8751,57425.87,0
USER_8752,48631.64,0
USER_8753,65041.02,0
USER_8754,21458.87,0
USER_8755,92564.51,1
USER_8756,1539.45,0
USER_8757,13389.53,0
USER_8758,93402.7,1
USER_8759,92294.55,0
USER_8760,40895.82,1
USER_8761,67518.3,0
USER_8762,27492.44,0
USER_8763,56010.93,1
USER_8764,25463.15,1
USER_8765,82585.67,1
USER_8766,35938.94,0
USER_8767,33187.28,0
USER_8768,29107.83,0
USER_8769,26330.91,1
