Device_ID,User_ID,Device_Type
20454,USER_5990,Mobile
20455,USER_9873,Mobile
20456,USER_9618,Laptop
20457,USER_3657,Tablet
20458,USER_9807,Tablet
20459,USER_3897,Laptop
20460,USER_8972,Tablet
20461,USER_2629,Mobile
20462,USER_3626,Laptop
20463,USER_7320,Laptop
20464,USER_1557,Laptop
20465,USER_6683,Mobile
20466,USER_6887,Laptop
20467,USER_9527,Laptop
20468,USER_3172,Mobile
20469,USER_1155,Mobile
20470,USER_5916,Laptop
20471,USER_6088,Tablet
20472,USER_4592,Tablet
20473,USER_8148,Mobile
20474,USER_3473,Mobile
20475,USER_1147,Tablet
20476,USER_4548,Tablet
20477,USER_6197,Mobile
20478,USER_4497,Tablet
20479,USER_3662,Laptop
20480,USER_9880,Laptop
20481,USER_1474,Laptop
20482,USER_4458,Mobile
20483,USER_2826,Laptop
20484,USER_9863,Tablet
20485,USER_2450,Mobile
20486,USER_9975,Laptop
20487,USER_3136,Laptop
20488,USER_1829,Tablet
20489,USER_8947,Tablet
20490,USER_9742,Tablet
20491,USER_4896,Laptop
20492,USER_5880,Mobile
20493,USER_6235,Tablet
20494,USER_5365,Laptop
20495,USER_3395,Mobile
20496,USER_4836,Laptop
20497,USER_8305,Mobile
20498,USER_3422,Tablet
20499,USER_5173,Mobile
20500,USER_2745,Mobile
20501,USER_9577,Mobile
20502,USER_3016,Mobile
20503,USER_6551,Tablet
20504,USER_7434,Tablet
20505,USER_2102,Tablet
20506,USER_8705,Tablet
20507,USER_1722,Tablet
20508,USER_5389,Tablet
20509,USER_7898,Tablet
20510,USER_1134,Mobile
20511,USER_5729,Tablet
20512,USER_4054,Mobile
20513,USER_7448,Laptop
20514,USER_7721,Laptop
20515,USER_1548,Mobile
20516,USER_5497,Mobile
20517,USER_1507,Mobile
20518,USER_3293,Laptop
20519,USER_5980,Tablet
20520,USER_8873,Tablet
20521,USER_5347,Laptop
20522,USER_6884,Mobile
20523,USER_6886,Tablet
20524,USER_5982,Mobile
20525,USER_6557,Mobile
20526,USER_3501,Tablet
20527,USER_5867,Mobile
20528,USER_2333,Tablet
20529,USER_4797,Tablet
20530,USER_6003,Tablet
20531,USER_9761,Mobile
20532,USER_3060,Mobile
20533,USER_4753,Tablet
20534,USER_6328,Tablet
20535,USER_9868,Laptop
20536,USER_4776,Laptop
20537,USER_3106,Mobile
20538,USER_4486,Laptop
20539,USER_1981,Laptop
20540,USER_9210,Laptop
20541,USER_5886,Tablet
20542,USER_7047,Laptop
20543,USER_3741,Mobile
20544,USER_8495,Mobile
20545,USER_6668,Tablet
20546,USER_6697,Laptop
20547,USER_3908,Mobile
20548,USER_8746,Laptop
20549,USER_1719,Tablet
20550,USER_8396,Tablet
20551,USER_5351,Laptop
20552,USER_8572,Laptop
20553,USER_1818,Tablet
20554,USER_4986,Mobile
20555,USER_7475,Tablet
20556,USER_8908,Mobile
20557,USER_4524,Laptop
20558,USER_8072,Mobile
20559,USER_4862,Tablet
20560,USER_7511,Laptop
20561,USER_1188,Laptop
20562,USER_1448,Tablet
20563,USER_8795,Laptop
20564,USER_5637,Tablet
20565,USER_9242,Mobile
20566,USER_8532,Tablet
20567,USER_6462,Mobile
20568,USER_2102,Laptop
20569,USER_2974,Laptop
20570,USER_3105,Mobile
20571,USER_9403,Tablet
20572,USER_6878,Mobile
20573,USER_9234,Mobile
20574,USER_2270,Mobile
20575,USER_6032,Laptop
20576,USER_4043,Tablet
20577,USER_8128,Tablet
20578,USER_1538,Mobile
20579,USER_9430,Mobile
20580,USER_5152,Tablet
20581,USER_1513,Mobile
20582,USER_6440,Mobile
20583,USER_4064,Laptop
20584,USER_6728,Mobile
20585,USER_2609,Tablet
20586,USER_6522,Laptop
20587,USER_7050,Mobile
20588,USER_8514,Mobile
20589,USER_5031,Tablet
20590,USER_3189,Laptop
20591,USER_1754,Tablet
20592,USER_4587,Tablet
20593,USER_2730,Tablet
20594,USER_6639,Laptop
20595,USER_2579,Mobile
20596,USER_4693,Laptop
20597,USER_2494,Laptop
20598,USER_7494,Tablet
20599,USER_7063,Laptop
20600,USER_4375,Mobile
20601,USER_9027,Tablet
20602,USER_4087,Laptop
20603,USER_7755,Tablet
20604,USER_8726,Tablet
20605,USER_3555,Mobile
20606,USER_4137,Tablet
20607,USER_6732,Mobile
20608,USER_4736,Laptop
20609,USER_5869,Tablet
20610,USER_9680,Tablet
20611,USER_4238,Mobile
20612,USER_9866,Laptop
20613,USER_3684,Tablet
20614,USER_4181,Mobile
20615,USER_3147,Tablet
20616,USER_1820,Mobile
20617,USER_2864,Tablet
20618,USER_8969,Laptop
20619,USER_7590,Mobile
20620,USER_7180,Laptop
20621,USER_8729,Laptop
20622,USER_8939,Mobile
20623,USER_3605,Tablet
20624,USER_6123,Tablet
20625,USER_2389,Tablet
20626,USER_7221,Laptop
20627,USER_8714,Laptop
20628,USER_3942,Laptop
20629,USER_5543,Laptop
20630,USER_3158,Laptop
20631,USER_4886,Laptop
20632,USER_3791,Mobile
20633,USER_4241,Laptop
20634,USER_1908,Tablet
20635,USER_3352,Mobile
20636,USER_3105,Tablet
20637,USER_4170,Laptop
20638,USER_8721,Laptop
20639,USER_1626,Mobile
20640,USER_1583,Tablet
20641,USER_7728,Laptop
20642,USER_1805,Mobile
20643,USER_3029,Tablet
20644,USER_5622,Tablet
20645,USER_3318,Tablet
20646,USER_3406,Tablet
20647,USER_2658,Laptop
20648,USER_4777,Laptop
20649,USER_5777,Tablet
20650,USER_1037,Mobile
20651,USER_4689,Mobile
20652,USER_5091,Mobile
20653,USER_3865,Laptop
20654,USER_4220,Tablet
20655,USER_3128,Tablet
20656,USER_3111,Mobile
20657,USER_6073,Mobile
20658,USER_3483,Laptop
20659,USER_6838,Laptop
20660,USER_6910,Tablet
20661,USER_7733,Mobile
20662,USER_4837,Laptop
20663,USER_2758,Laptop
20664,USER_9502,Laptop
20665,USER_9015,Tablet
20666,USER_5866,Mobile
20667,USER_5613,Laptop
20668,USER_3933,Mobile
20669,USER_7503,Mobile
20670,USER_5630,Laptop
20671,USER_6591,Mobile
20672,USER_9871,Laptop
20673,USER_7920,Laptop
20674,USER_4645,Tablet
20675,USER_9881,Tablet
20676,USER_1263,Laptop
20677,USER_5504,Laptop
20678,USER_7596,Tablet
20679,USER_7497,Tablet
20680,USER_2435,Laptop
20681,USER_2775,Tablet
20682,USER_2101,Laptop
20683,USER_9817,Tablet
20684,USER_9571,Tablet
20685,USER_4751,Tablet
20686,USER_6217,Tablet
20687,USER_6230,Tablet
20688,USER_6280,Mobile
20689,USER_4821,Mobile
20690,USER_9242,Laptop
20691,USER_3347,Mobile
20692,USER_3829,Tablet
20693,USER_7864,Tablet
20694,USER_9579,Laptop
20695,USER_5557,Laptop
20696,USER_3951,Mobile
20697,USER_4338,Tablet
20698,USER_2723,Laptop
20699,USER_1642,Laptop
20700,USER_8444,Mobile
20701,USER_8772,Tablet
20702,USER_1733,Laptop
20703,USER_3106,Laptop
20704,USER_4671,Laptop
20705,USER_8440,Tablet
20706,USER_5893,Tablet
20707,USER_2679,Mobile
20708,USER_4277,Laptop
20709,USER_6818,Tablet
20710,USER_4109,Laptop
20711,USER_4098,Tablet
20712,USER_4836,Mobile
20713,USER_5064,Mobile
20714,USER_6459,Mobile
20715,USER_9959,Laptop
20716,USER_4390,Tablet
20717,USER_2092,Tablet
20718,USER_3071,Mobile
20719,USER_7613,Mobile
20720,USER_3869,Laptop
20721,USER_6301,Tablet
20722,USER_6219,Tablet
20723,USER_2895,Laptop
20724,USER_3997,Tablet
20725,USER_8907,Tablet
20726,USER_9442,Tablet
20727,USER_7179,Mobile
20728,USER_5531,Mobile
20729,USER_7361,Tablet
20730,USER_7137,Mobile
20731,USER_3758,Tablet
20732,USER_4494,Tablet
20733,USER_6995,Mobile
20734,USER_5824,Laptop
20735,USER_7206,Laptop
20736,USER_6619,Mobile
20737,USER_5553,Mobile
20738,USER_9569,Tablet
20739,USER_2980,Mobile
20740,USER_2980,Tablet
20741,USER_2668,Tablet
20742,USER_8035,Mobile
20743,USER_7876,Mobile
20744,USER_3566,Tablet
20745,USER_6231,Laptop
20746,USER_1729,Mobile
20747,USER_4870,Mobile
20748,USER_6501,Mobile
20749,USER_8617,Mobile
20750,USER_4105,Tablet
20751,USER_4926,Mobile
20752,USER_2188,Laptop
20753,USER_9145,Tablet
20754,USER_5331,Laptop
20755,USER_8221,Tablet
20756,USER_4765,Laptop
20757,USER_8937,Mobile
20758,USER_7517,Mobile
20759,USER_7430,Laptop
20760,USER_5783,Laptop
20761,USER_4362,Laptop
20762,USER_7316,Mobile
20763,USER_6515,Mobile
20764,USER_8219,Tablet
20765,USER_4968,Laptop
20766,USER_6731,Tablet
20767,USER_1102,Laptop
20768,USER_7155,Tablet
20769,USER_5416,Tablet
20770,USER_9872,Tablet
20771,USER_6414,Laptop
20772,USER_2315,Mobile
20773,USER_1431,Tablet
20774,USER_5664,Tablet
20775,USER_9106,Mobile
20776,USER_9929,Laptop
20777,USER_7254,Tablet
20778,USER_9591,Mobile
20779,USER_2402,Laptop
20780,USER_3532,Laptop
20781,USER_9309,Mobile
20782,USER_3528,Tablet
20783,USER_4241,Mobile
20784,USER_6635,Mobile
20785,USER_6469,Laptop
20786,USER_2701,Tablet
20787,USER_3421,Mobile
20788,USER_6151,Laptop
20789,USER_6570,Mobile
20790,USER_3353,Tablet
20791,USER_1274,Laptop
20792,USER_1695,Mobile
20793,USER_6481,Mobile
20794,USER_4684,Mobile
20795,USER_4725,Laptop
20796,USER_4658,Mobile
20797,USER_7533,Tablet
20798,USER_3018,Mobile
20799,USER_9900,Mobile
20800,USER_4350,Mobile
20801,USER_6889,Mobile
20802,USER_6224,Laptop
20803,USER_7531,Tablet
20804,USER_9834,Tablet
20805,USER_4454,Tablet
20806,USER_8528,Tablet
20807,USER_6761,Mobile
20808,USER_3530,Laptop
20809,USER_6045,Mobile
20810,USER_4266,Mobile
20811,USER_8812,Mobile
20812,USER_7862,Tablet
20813,USER_3890,Mobile
20814,USER_9026,Mobile
20815,USER_3627,Mobile
20816,USER_7215,Tablet
20817,USER_3968,Mobile
20818,USER_3007,Laptop
20819,USER_7368,Mobile
20820,USER_1566,Laptop
20821,USER_7067,Laptop
20822,USER_1019,Laptop
20823,USER_3841,Tablet
20824,USER_5751,Mobile
20825,USER_6899,Laptop
20826,USER_2814,Tablet
20827,USER_5111,Tablet
20828,USER_4782,Laptop
20829,USER_2578,Mobile
20830,USER_6563,Mobile
20831,USER_6474,Laptop
20832,USER_1236,Tablet
20833,USER_8320,Mobile
20834,USER_3072,Mobile
20835,USER_7744,Laptop
20836,USER_6567,Laptop
20837,USER_7442,Mobile
20838,USER_8784,Mobile
20839,USER_6113,Mobile
20840,USER_2230,Tablet
20841,USER_4155,Tablet
20842,USER_1734,Mobile
20843,USER_6784,Mobile
20844,USER_8399,Mobile
20845,USER_3798,Tablet
20846,USER_1346,Mobile
20847,USER_4115,Laptop
20848,USER_1123,Tablet
20849,USER_7379,Laptop
20850,USER_3286,Laptop
20851,USER_7172,Laptop
20852,USER_1192,Mobile
20853,USER_1645,Tablet
20854,USER_9367,Laptop
20855,USER_8233,Laptop
20856,USER_2857,Tablet
20857,USER_8678,Tablet
20858,USER_4118,Tablet
20859,USER_3304,Laptop
20860,USER_2553,Mobile
20861,USER_1871,Tablet
20862,USER_6881,Laptop
20863,USER_7384,Laptop
20864,USER_4195,Mobile
20865,USER_7080,Laptop
20866,USER_2593,Mobile
20867,USER_6990,Mobile
20868,USER_3387,Laptop
20869,USER_7224,Tablet
20870,USER_8959,Mobile
20871,USER_4393,Tablet
20872,USER_5001,Tablet
20873,USER_9678,Tablet
20874,USER_1074,Laptop
20875,USER_5307,Tablet
20876,USER_5903,Mobile
20877,USER_7808,Mobile
20878,USER_3632,Tablet
20879,USER_7127,Tablet
20880,USER_4117,Mobile
20881,USER_6805,Mobile
20882,USER_1006,Tablet
20883,USER_7068,Laptop
20884,USER_4289,Mobile
20885,USER_6787,Tablet
20886,USER_2179,Tablet
20887,USER_9869,Tablet
20888,USER_1961,Mobile
20889,USER_3983,Laptop
20890,USER_1618,Mobile
20891,USER_9170,Laptop
20892,USER_1251,Tablet
20893,USER_6189,Tablet
20894,USER_6330,Mobile
20895,USER_9698,Mobile
20896,USER_1198,Laptop
20897,USER_2022,Tablet
20898,USER_7302,Tablet
20899,USER_5276,Tablet
20900,USER_6802,Tablet
20901,USER_1370,Laptop
20902,USER_9473,Tablet
20903,USER_1662,Tablet
20904,USER_1508,Tablet
20905,USER_4800,Laptop
20906,USER_2348,Laptop
20907,USER_9456,Tablet
20908,USER_3187,Tablet
20909,USER_4479,Laptop
20910,USER_7336,Laptop
20911,USER_9291,Mobile
20912,USER_1914,Tablet
20913,USER_4546,Mobile
20914,USER_9954,Mobile
20915,USER_9706,Laptop
20916,USER_5585,Mobile
20917,USER_4246,Tablet
20918,USER_3054,Mobile
20919,USER_7414,Laptop
20920,USER_1986,Tablet
20921,USER_1369,Mobile
20922,USER_7161,Mobile
20923,USER_1427,Mobile
20924,USER_3477,Mobile
20925,USER_7576,Tablet
20926,USER_6703,Mobile
20927,USER_4729,Mobile
20928,USER_4999,Laptop
20929,USER_1178,Tablet
20930,USER_8980,Mobile
20931,USER_3846,Mobile
20932,USER_1734,Tablet
20933,USER_2939,Laptop
20934,USER_1864,Mobile
20935,USER_9062,Mobile
20936,USER_1298,Laptop
20937,USER_6463,Laptop
20938,USER_3012,Tablet
20939,USER_1817,Tablet
20940,USER_5144,Mobile
20941,USER_8698,Tablet
20942,USER_9449,Mobile
20943,USER_7598,Laptop
20944,USER_2768,Tablet
20945,USER_7135,Mobile
20946,USER_7175,Mobile
20947,USER_5134,Mobile
20948,USER_9958,Tablet
20949,USER_9099,Tablet
20950,USER_3241,Laptop
20951,USER_2345,Tablet
20952,USER_8509,Laptop
20953,USER_3758,Mobile
20954,USER_7364,Tablet
20955,USER_4408,Mobile
20956,USER_1981,Mobile
20957,USER_4369,Laptop
20958,USER_1862,Mobile
20959,USER_4978,Tablet
20960,USER_9157,Laptop
20961,USER_8493,Tablet
20962,USER_5885,Mobile
20963,USER_7250,Tablet
20964,USER_3361,Tablet
20965,USER_8426,Laptop
20966,USER_3651,Mobile
20967,USER_5059,Mobile
20968,USER_8134,Tablet
20969,USER_8783,Tablet
20970,USER_4481,Tablet
20971,USER_6373,Laptop
20972,USER_9540,Tablet
20973,USER_7931,Tablet
20974,USER_8581,Mobile
20975,USER_9018,Laptop
20976,USER_8877,Mobile
20977,USER_9121,Mobile
20978,USER_6658,Laptop
20979,USER_3130,Mobile
20980,USER_3558,Tablet
20981,USER_7008,Tablet
20982,USER_5530,Laptop
20983,USER_8510,Laptop
20984,USER_7072,Laptop
20985,USER_1343,Laptop
20986,USER_4665,Tablet
20987,USER_4150,Laptop
20988,USER_9565,Laptop
20989,USER_3667,Tablet
20990,USER_3042,Mobile
20991,USER_7947,Laptop
20992,USER_2134,Mobile
20993,USER_7532,Laptop
20994,USER_9729,Laptop
20995,USER_9722,Tablet
20996,USER_4981,Tablet
20997,USER_4931,Laptop
20998,USER_8230,Laptop
20999,USER_7924,Mobile
21000,USER_3488,Tablet
21001,USER_9669,Tablet
21002,USER_4244,Tablet
21003,USER_4951,Laptop
21004,USER_9705,Mobile
21005,USER_5118,Mobile
21006,USER_5295,Mobile
21007,USER_8911,Laptop
21008,USER_6808,Tablet
21009,USER_1262,Tablet
21010,USER_4316,Mobile
21011,USER_8423,Mobile
21012,USER_9392,Tablet
21013,USER_7933,Laptop
21014,USER_6072,Laptop
21015,USER_3629,Tablet
21016,USER_7617,Mobile
21017,USER_3767,Laptop
21018,USER_4908,Laptop
21019,USER_7513,Tablet
21020,USER_7110,Laptop
21021,USER_1095,Tablet
21022,USER_6548,Tablet
21023,USER_5956,Mobile
21024,USER_5987,Mobile
21025,USER_8946,Laptop
21026,USER_1338,Tablet
21027,USER_8859,Mobile
21028,USER_5336,Laptop
21029,USER_2507,Laptop
21030,USER_4402,Laptop
21031,USER_5919,Tablet
21032,USER_3524,Laptop
21033,USER_7708,Laptop
21034,USER_5629,Laptop
21035,USER_1231,Tablet
21036,USER_3827,Mobile
21037,USER_4187,Tablet
21038,USER_3790,Laptop
21039,USER_2060,Mobile
21040,USER_7923,Tablet
21041,USER_6651,Mobile
21042,USER_3930,Tablet
21043,USER_4410,Tablet
21044,USER_4126,Laptop
21045,USER_5699,Mobile
21046,USER_6607,Laptop
21047,USER_8756,Tablet
21048,USER_3343,Laptop
21049,USER_4269,Tablet
21050,USER_9683,Laptop
21051,USER_6514,Laptop
21052,USER_5882,Tablet
21053,USER_9940,Laptop
21054,USER_5146,Mobile
21055,USER_7203,Mobile
21056,USER_7514,Mobile
21057,USER_7195,Mobile
21058,USER_6558,Mobile
21059,USER_5722,Mobile
21060,USER_9085,Mobile
21061,USER_5410,Mobile
21062,USER_8920,Tablet
21063,USER_8734,Mobile
21064,USER_2142,Laptop
21065,USER_2468,Mobile
21066,USER_6109,Laptop
21067,USER_7674,Laptop
21068,USER_8062,Mobile
21069,USER_9261,Tablet
21070,USER_1639,Mobile
21071,USER_4450,Mobile
21072,USER_4163,Tablet
21073,USER_2447,Tablet
21074,USER_5319,Mobile
21075,USER_8536,Mobile
21076,USER_7404,Tablet
21077,USER_2623,Mobile
21078,USER_3812,Tablet
21079,USER_8464,Laptop
21080,USER_3938,Laptop
21081,USER_5850,Tablet
21082,USER_3198,Tablet
21083,USER_5807,Laptop
21084,USER_9756,Tablet
21085,USER_1409,Tablet
21086,USER_3123,Tablet
21087,USER_6827,Laptop
21088,USER_1278,Laptop
21089,USER_2431,Laptop
21090,USER_1233,Mobile
21091,USER_1728,Tablet
21092,USER_6847,Tablet
21093,USER_1596,Mobile
21094,USER_5861,Laptop
21095,USER_2916,Laptop
21096,USER_3596,Mobile
21097,USER_8481,Tablet
21098,USER_3984,Laptop
21099,USER_9225,Laptop
21100,USER_6233,Mobile
21101,USER_7066,Tablet
21102,USER_9234,Laptop
21103,USER_6325,Laptop
21104,USER_6637,Mobile
21105,USER_7806,Tablet
21106,USER_9832,Laptop
21107,USER_8457,Laptop
21108,USER_6500,Tablet
21109,USER_8548,Laptop
21110,USER_9560,Tablet
21111,USER_6814,Laptop
21112,USER_7164,Tablet
21113,USER_2784,Mobile
21114,USER_6071,Laptop
21115,USER_8409,Laptop
21116,USER_3345,Tablet
21117,USER_6892,Laptop
21118,USER_9233,Tablet
21119,USER_1490,Mobile
21120,USER_8999,Mobile
21121,USER_3128,Laptop
21122,USER_3676,Tablet
21123,USER_7424,Mobile
21124,USER_7529,Laptop
21125,USER_5979,Tablet
21126,USER_1989,Tablet
21127,USER_2880,Laptop
21128,USER_7580,Mobile
21129,USER_2487,Laptop
21130,USER_9858,Tablet
21131,USER_3337,Tablet
21132,USER_4586,Laptop
21133,USER_1288,Tablet
21134,USER_7519,Tablet
21135,USER_1128,Mobile
21136,USER_4031,Mobile
21137,USER_9096,Tablet
21138,USER_2285,Laptop
21139,USER_3236,Laptop
21140,USER_6773,Tablet
21141,USER_2066,Tablet
21142,USER_6576,Mobile
21143,USER_7954,Mobile
21144,USER_4742,Tablet
21145,USER_8771,Tablet
21146,USER_1824,Tablet
21147,USER_6410,Tablet
21148,USER_8856,Tablet
21149,USER_3043,Mobile
21150,USER_8309,Tablet
21151,USER_8484,Laptop
21152,USER_5829,Tablet
21153,USER_5962,Mobile
21154,USER_4270,Laptop
21155,USER_7299,Tablet
21156,USER_2369,Laptop
21157,USER_7173,Laptop
21158,USER_9336,Mobile
21159,USER_4851,Tablet
21160,USER_1748,Laptop
21161,USER_1152,Laptop
21162,USER_8241,Laptop
21163,USER_4932,Laptop
21164,USER_3642,Laptop
21165,USER_2422,Laptop
21166,USER_6654,Laptop
21167,USER_1744,Tablet
21168,USER_5902,Tablet
21169,USER_7162,Mobile
21170,USER_8407,Laptop
21171,USER_2926,Mobile
21172,USER_8072,Laptop
21173,USER_4724,Mobile
21174,USER_5108,Laptop
21175,USER_3749,Laptop
21176,USER_6016,Mobile
21177,USER_6484,Mobile
21178,USER_8234,Tablet
21179,USER_3245,Tablet
21180,USER_8571,Laptop
21181,USER_3564,Laptop
21182,USER_9240,Mobile
21183,USER_6683,Tablet
21184,USER_9508,Laptop
21185,USER_4839,Mobile
21186,USER_1332,Laptop
21187,USER_4593,Laptop
21188,USER_2931,Laptop
21189,USER_2321,Laptop
21190,USER_8541,Tablet
21191,USER_9982,Tablet
21192,USER_5575,Mobile
21193,USER_9610,Laptop
21194,USER_7621,Laptop
21195,USER_3315,Laptop
21196,USER_3442,Laptop
21197,USER_9604,Tablet
21198,USER_6520,Laptop
21199,USER_6870,Mobile
21200,USER_8996,Tablet
21201,USER_5509,Mobile
21202,USER_9599,Mobile
21203,USER_2367,Laptop
21204,USER_5104,Laptop
21205,USER_7418,Tablet
21206,USER_9218,Tablet
21207,USER_6661,Tablet
21208,USER_9087,Laptop
21209,USER_2707,Laptop
21210,USER_2786,Tablet
21211,USER_6568,Mobile
21212,USER_8503,Mobile
21213,USER_5226,Laptop
21214,USER_3402,Laptop
21215,USER_1601,Tablet
21216,USER_6645,Tablet
21217,USER_6702,Mobile
21218,USER_2049,Tablet
21219,USER_9084,Tablet
21220,USER_5050,Laptop
21221,USER_9275,Mobile
21222,USER_9829,Tablet
21223,USER_7222,Laptop
21224,USER_9694,Mobile
21225,USER_2113,Laptop
21226,USER_7057,Tablet
21227,USER_5320,Laptop
21228,USER_4906,Mobile
21229,USER_7573,Tablet
21230,USER_3217,Laptop
21231,USER_5314,Laptop
21232,USER_2503,Laptop
21233,USER_6054,Tablet
21234,USER_8323,Tablet
21235,USER_5250,Tablet
21236,USER_4209,Tablet
21237,USER_8497,Mobile
21238,USER_7141,Laptop
21239,USER_3344,Tablet
21240,USER_7304,Mobile
21241,USER_3192,Tablet
21242,USER_1341,Mobile
21243,USER_1570,Laptop
21244,USER_1772,Mobile
21245,USER_5651,Mobile
21246,USER_2740,Mobile
21247,USER_8411,Tablet
21248,USER_2670,Mobile
21249,USER_1875,Tablet
21250,USER_1990,Laptop
21251,USER_3082,Tablet
21252,USER_8318,Mobile
21253,USER_6769,Laptop
21254,USER_9668,Laptop
21255,USER_6876,Laptop
21256,USER_7929,Tablet
21257,USER_9750,Mobile
21258,USER_9658,Tablet
21259,USER_9284,Mobile
21260,USER_4626,Laptop
21261,USER_5321,Mobile
21262,USER_8981,Laptop
21263,USER_6511,Laptop
21264,USER_9857,Laptop
21265,USER_2236,Laptop
21266,USER_7489,Tablet
21267,USER_3125,Laptop
21268,USER_3342,Tablet
21269,USER_2848,Tablet
21270,USER_1786,Tablet
21271,USER_2348,Tablet
21272,USER_3561,Tablet
21273,USER_7027,Mobile
21274,USER_3576,Tablet
21275,USER_6382,Tablet
21276,USER_4578,Tablet
21277,USER_9395,Laptop
21278,USER_6890,Laptop
21279,USER_8294,Tablet
21280,USER_4620,Laptop
21281,USER_6219,Mobile
21282,USER_3558,Mobile
21283,USER_3444,Laptop
21284,USER_7907,Mobile
21285,USER_8009,Tablet
21286,USER_4005,Laptop
21287,USER_6249,Tablet
21288,USER_3500,Tablet
21289,USER_9420,Mobile
21290,USER_1299,Laptop
21291,USER_8370,Laptop
21292,USER_1213,Laptop
21293,USER_6014,Laptop
21294,USER_5306,Mobile
21295,USER_8339,Tablet
21296,USER_5381,Mobile
21297,USER_9962,Tablet
21298,USER_7423,Laptop
21299,USER_8228,Laptop
21300,USER_2390,Tablet
21301,USER_7135,Tablet
21302,USER_6101,Tablet
21303,USER_8598,Laptop
21304,USER_7417,Laptop
21305,USER_6396,Laptop
21306,USER_2138,Laptop
21307,USER_6072,Tablet
21308,USER_3674,Mobile
21309,USER_6786,Mobile
21310,USER_6055,Tablet
21311,USER_7552,Mobile
21312,USER_1986,Laptop
21313,USER_2346,Tablet
21314,USER_6642,Mobile
21315,USER_5723,Mobile
21316,USER_1792,Laptop
21317,USER_1675,Laptop
21318,USER_5515,Laptop
21319,USER_5272,Laptop
21320,USER_8525,Laptop
21321,USER_3303,Mobile
21322,USER_5272,Mobile
21323,USER_8417,Tablet
21324,USER_3218,Mobile
21325,USER_1287,Mobile
21326,USER_2685,Mobile
21327,USER_5219,Laptop
21328,USER_3535,Mobile
21329,USER_4026,Laptop
21330,USER_3366,Mobile
21331,USER_4066,Tablet
21332,USER_4333,Mobile
21333,USER_7562,Tablet
21334,USER_7120,Laptop
21335,USER_6729,Mobile
21336,USER_4138,Mobile
21337,USER_3888,Laptop
21338,USER_2747,Tablet
21339,USER_9431,Laptop
21340,USER_6411,Mobile
21341,USER_8519,Tablet
21342,USER_9744,Mobile
21343,USER_6122,Mobile
21344,USER_7010,Mobile
21345,USER_8622,Laptop
21346,USER_2653,Laptop
21347,USER_6346,Mobile
21348,USER_4275,Mobile
21349,USER_5705,Laptop
21350,USER_5243,Laptop
21351,USER_2491,Tablet
21352,USER_3737,Mobile
21353,USER_7005,Tablet
21354,USER_6924,Laptop
21355,USER_7804,Mobile
21356,USER_6631,Mobile
21357,USER_7076,Mobile
21358,USER_5362,Tablet
21359,USER_4909,Tablet
21360,USER_5035,Tablet
21361,USER_2385,Tablet
21362,USER_4949,Laptop
21363,USER_7861,Mobile
21364,USER_7459,Mobile
21365,USER_3439,Laptop
21366,USER_8006,Laptop
21367,USER_7023,Tablet
21368,USER_9930,Laptop
21369,USER_3146,Laptop
21370,USER_7419,Tablet
21371,USER_3073,Laptop
21372,USER_4931,Mobile
21373,USER_5024,Tablet
21374,USER_7202,Tablet
21375,USER_6389,Mobile
21376,USER_2343,Laptop
21377,USER_1792,Tablet
21378,USER_3707,Laptop
21379,USER_1259,Laptop
21380,USER_9850,Mobile
21381,USER_1466,Tablet
21382,USER_2204,Laptop
21383,USER_7007,Laptop
21384,USER_7069,Tablet
21385,USER_5872,Tablet
21386,USER_2178,Mobile
21387,USER_8075,Mobile
21388,USER_2939,Tablet
21389,USER_4831,Tablet
21390,USER_7842,Tablet
21391,USER_9822,Tablet
21392,USER_4823,Laptop
21393,USER_2465,Tablet
21394,USER_1219,Laptop
21395,USER_7301,Mobile
21396,USER_6438,Laptop
21397,USER_2197,Tablet
21398,USER_1077,Mobile
21399,USER_1369,Laptop
21400,USER_6006,Laptop
21401,USER_9582,Laptop
21402,USER_9609,Laptop
21403,USER_1504,Mobile
21404,USER_2948,Laptop
21405,USER_2092,Laptop
21406,USER_7300,Mobile
21407,USER_8051,Mobile
21408,USER_4218,Mobile
21409,USER_4101,Tablet
21410,USER_3510,Laptop
21411,USER_8098,Laptop
21412,USER_9414,Mobile
21413,USER_2021,Tablet
21414,USER_3076,Tablet
21415,USER_2618,Tablet
21416,USER_1771,Mobile
21417,USER_7560,Tablet
21418,USER_7659,Laptop
21419,USER_2593,Laptop
21420,USER_1885,Tablet
21421,USER_7713,Tablet
21422,USER_3872,Tablet
21423,USER_4660,Mobile
21424,USER_7168,Laptop
21425,USER_7860,Tablet
21426,USER_2659,Mobile
21427,USER_8480,Mobile
21428,USER_3972,Mobile
21429,USER_8131,Laptop
21430,USER_6702,Tablet
21431,USER_1317,Laptop
21432,USER_8165,Laptop
21433,USER_8032,Mobile
21434,USER_7519,Mobile
21435,USER_2339,Laptop
21436,USER_6934,Mobile
21437,USER_1590,Mobile
21438,USER_8132,Mobile
21439,USER_5230,Mobile
21440,USER_1485,Mobile
21441,USER_4341,Mobile
21442,USER_9205,Laptop
21443,USER_4385,Mobile
21444,USER_4314,Laptop
21445,USER_9782,Mobile
21446,USER_6038,Mobile
21447,USER_4026,Tablet
21448,USER_1039,Laptop
21449,USER_1489,Mobile
21450,USER_3321,Tablet
21451,USER_2554,Tablet
